income,loan_amount,interest_rate,previous_loan_status,debt_to_income_ratio,credit_score,employment_type,co_applicant,institution_ranking,loan_status
813089,1484904,5.492209145407616,1,1.8262502628863506,860,1,1,3,0
1536651,328710,7.310808528744962,1,0.21391324380096716,743,0,0,2,0
1342953,712550,13.973857174637148,0,0.530584465725904,733,1,0,1,0
526916,1056111,7.5619151443935495,0,2.004325167578893,854,0,1,3,0
1700554,612621,7.206510596217485,0,0.3602478956857589,356,2,0,3,0
512250,1482649,6.381252931402472,1,2.8943855539287457,861,0,1,4,0
805409,663859,13.591117576469165,1,0.8242507843840832,477,3,1,5,0
1274135,1218839,10.000582591910867,0,0.9566011450905909,592,3,0,4,0
1092027,50159,11.748932030541548,0,0.04593201450147295,345,3,0,3,0
758030,1048413,7.390663840750297,1,1.3830758677097212,469,0,1,3,0
1056101,1261569,12.580404210112164,0,1.1945533618470203,570,3,1,5,0
1925690,417003,12.600055449620985,1,0.21654731550768816,716,3,1,2,0
1383620,1245885,8.125980249083002,1,0.9004531591043784,438,2,1,5,0
1360793,1206083,9.106826330102828,0,0.886308938978963,546,2,0,4,0
1814737,1113319,7.096902774302008,0,0.6134877946501339,447,1,0,2,0
1092964,1144677,14.765610233229044,0,1.0473144586646952,529,1,0,4,0
603119,1341293,11.456025770584116,1,2.223927616274732,673,1,1,5,0
858380,695822,14.345438807155155,1,0.8106223350963443,379,0,0,2,0
1335564,1444947,8.033855436291333,0,1.0819002309136814,364,1,0,5,0
769936,1329180,12.818909129968898,1,1.7263512811454458,387,0,0,1,0
325991,1286026,12.65858643884742,1,3.9449739409983713,387,0,0,3,0
602732,386907,11.916556518665416,1,0.6419221146380149,503,1,1,2,0
706079,537030,14.656389752668005,0,0.7605806149170277,681,1,0,3,0
726684,455453,8.935553361063155,1,0.626755233361406,900,0,0,1,0
1332658,721009,6.307173235897573,0,0.5410307820911292,775,2,0,2,0
328322,218785,11.717088592440607,0,0.6663732555235409,872,3,0,3,0
856951,254535,12.293098004772062,1,0.2970239838683892,838,3,1,3,1
211303,750769,10.750605734588147,0,3.553044679914625,513,3,1,2,0
1410209,229838,7.0681789313339625,1,0.16298151550585765,373,2,0,3,0
1582439,620442,10.044559416693554,0,0.3920795683119539,360,0,1,3,0
1498266,319160,8.121897365691293,0,0.21301958397240545,842,1,1,2,0
1209612,522779,9.274665281666891,1,0.43218734602500636,518,0,1,3,0
299616,491904,11.452185758446639,0,1.6417814802947772,311,0,1,3,0
1110597,926110,12.452147426908345,0,0.8338848385147808,714,1,0,4,0
1334807,948488,7.3222469090134314,0,0.7105806307578549,331,2,1,4,0
469458,628526,9.053253606469534,1,1.3388332928611293,459,3,1,1,0
1268199,370752,7.691615709916292,1,0.29234528650472047,536,3,0,4,0
923035,1346220,6.986316138618691,0,1.4584712389021002,480,0,0,4,0
690042,887393,12.833872199958384,0,1.2859985334226032,857,2,0,1,0
658298,1298351,14.092526944369924,0,1.9722845884386706,640,3,0,3,0
1247343,1012261,8.702321856845767,1,0.811533796237282,757,2,1,3,0
1725416,990240,12.512789243737668,1,0.5739137692011665,379,1,0,4,0
305228,864422,13.96995289364411,0,2.8320534158072,772,0,1,1,0
626346,1161127,13.461242105302315,1,1.8538108329900727,411,0,1,3,0
1955692,784983,6.828133885392259,1,0.4013837557243165,591,2,0,5,0
1084056,216277,14.562918815133614,1,0.19950722102917193,682,3,0,2,0
1930228,1088660,8.766764404294625,1,0.5640059101826312,316,2,1,2,0
1769123,130811,8.392406611738362,0,0.07394115615477273,792,1,1,2,0
1317850,829128,5.624313272777803,1,0.6291520279242706,630,3,0,4,0
1382117,891535,9.861736541048831,1,0.645050310501933,785,3,0,2,0
1302523,1009131,6.090136156409287,0,0.7747510024774994,705,2,0,2,0
1926470,1466842,7.48539820927426,0,0.761414400431878,416,1,1,5,0
1443268,284104,8.169426217672815,1,0.19684770950370964,854,3,1,3,1
248874,252346,13.088263234916841,1,1.013950834558853,414,0,0,5,0
1822572,234456,13.754886503958964,0,0.1286401854083131,848,1,1,4,1
